index,II,NONEABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP MEAN, ABP SYS, ABP DIAS, Tblood, CVP, CCI, CCO, C.I., CO, SVRI,sumpt
2022-07-08 05:40:59.928,54.0,0.0,128.0,146.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.936,57.0,0.0,128.0,144.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.944,57.0,0.0,128.0,143.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.952,57.0,0.0,128.0,141.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.960,55.0,0.0,128.0,140.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.968,54.0,0.0,128.0,139.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.976,57.0,0.0,128.0,138.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.984,56.0,0.0,128.0,137.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:40:59.992,54.0,0.0,128.0,136.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.000,56.0,0.0,128.0,135.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.008,54.0,0.0,128.0,134.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.016,52.0,0.0,128.0,133.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.024,53.0,0.0,128.0,132.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.032,49.0,0.0,128.0,131.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.040,52.0,0.0,128.0,130.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.048,56.0,0.0,128.0,129.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.056,61.0,0.0,128.0,128.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.064,62.0,0.0,128.0,127.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.072,59.0,0.0,128.0,127.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.080,60.0,0.0,128.0,126.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.088,61.0,0.0,128.0,126.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.096,60.0,0.0,128.0,125.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.104,62.0,0.0,128.0,125.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.112,60.0,0.0,128.0,125.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.120,59.0,0.0,128.0,124.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.128,60.0,0.0,128.0,124.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.136,62.0,0.0,128.0,124.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.144,61.0,0.0,128.0,124.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.152,62.0,0.0,128.0,123.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.160,56.0,0.0,128.0,123.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.168,59.0,0.0,128.0,122.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.176,60.0,0.0,128.0,122.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.184,56.0,0.0,128.0,121.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.192,55.0,0.0,128.0,120.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.200,54.0,0.0,128.0,119.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.208,55.0,0.0,128.0,118.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.216,52.0,0.0,128.0,116.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.224,51.0,0.0,128.0,115.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.232,51.0,0.0,128.0,113.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.240,52.0,0.0,128.0,111.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.248,54.0,0.0,128.0,108.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.256,52.0,0.0,128.0,106.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.264,53.0,0.0,128.0,103.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.272,52.0,0.0,128.0,100.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.280,68.0,0.0,128.0,97.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.288,124.0,0.0,128.0,94.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.296,165.0,0.0,128.0,90.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.304,117.0,0.0,128.0,87.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.312,57.0,0.0,128.0,83.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.320,47.0,0.0,128.0,79.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.328,52.0,0.0,128.0,75.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.336,50.0,0.0,128.0,71.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.344,47.0,0.0,128.0,67.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.352,50.0,0.0,128.0,63.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.360,47.0,0.0,128.0,59.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.368,47.0,0.0,128.0,55.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.376,51.0,0.0,128.0,51.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.384,52.0,0.0,128.0,47.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.392,50.0,0.0,128.0,43.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.400,50.0,0.0,128.0,39.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.408,49.0,0.0,128.0,35.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.416,49.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.424,55.0,0.0,128.0,29.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.432,53.0,0.0,128.0,26.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.440,51.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.448,52.0,0.0,128.0,20.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.456,55.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.464,52.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.472,51.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.480,55.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.488,54.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.496,53.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.504,52.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.512,53.0,0.0,128.0,6.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.520,53.0,0.0,128.0,5.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.528,60.0,0.0,128.0,4.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.536,60.0,0.0,128.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.544,63.0,0.0,128.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.552,62.0,0.0,128.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.560,66.0,0.0,128.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.568,62.0,0.0,128.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.576,60.0,0.0,128.0,4.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.584,65.0,0.0,128.0,4.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.592,66.0,0.0,128.0,5.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.600,67.0,0.0,128.0,6.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.608,64.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.616,63.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.624,67.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.632,66.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.640,68.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.648,69.0,0.0,128.0,12.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.656,63.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.664,62.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.672,64.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.680,59.0,0.0,128.0,17.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.688,57.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.696,57.0,0.0,128.0,19.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.704,58.0,0.0,128.0,20.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.712,56.0,0.0,128.0,21.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.720,60.0,0.0,128.0,22.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.728,61.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.736,59.0,0.0,128.0,24.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.744,57.0,0.0,128.0,25.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.752,57.0,0.0,128.0,26.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.760,73.0,0.0,128.0,27.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.768,125.0,0.0,128.0,27.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.776,170.0,0.0,128.0,28.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.784,128.0,0.0,128.0,29.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.792,63.0,0.0,128.0,30.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.800,50.0,0.0,128.0,30.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.808,54.0,0.0,128.0,31.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.816,55.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.824,53.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.832,54.0,0.0,128.0,33.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.840,55.0,0.0,128.0,34.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.848,56.0,0.0,128.0,34.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.856,55.0,0.0,128.0,35.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.864,55.0,0.0,128.0,36.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.872,58.0,0.0,128.0,38.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.880,59.0,0.0,128.0,39.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.888,57.0,0.0,128.0,40.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.896,58.0,0.0,128.0,42.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.904,60.0,0.0,128.0,43.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.912,60.0,0.0,128.0,45.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.920,62.0,0.0,128.0,48.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.928,64.0,0.0,128.0,50.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.936,64.0,0.0,128.0,52.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.944,61.0,0.0,128.0,55.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.952,61.0,0.0,128.0,58.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.960,62.0,0.0,128.0,62.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.968,62.0,0.0,128.0,65.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.976,61.0,0.0,128.0,69.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.984,63.0,0.0,128.0,73.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:00.992,59.0,0.0,128.0,77.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.000,59.0,0.0,128.0,82.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.008,58.0,0.0,128.0,87.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.016,65.0,0.0,128.0,92.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.024,66.0,0.0,128.0,97.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.032,65.0,0.0,128.0,102.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.040,69.0,0.0,128.0,108.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.048,70.0,0.0,128.0,114.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.056,66.0,0.0,128.0,119.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.064,68.0,0.0,128.0,125.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.072,71.0,0.0,128.0,131.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.080,76.0,0.0,128.0,136.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.088,74.0,0.0,128.0,142.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.096,73.0,0.0,128.0,147.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.104,72.0,0.0,128.0,152.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.112,75.0,0.0,128.0,157.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.120,70.0,0.0,128.0,162.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.128,69.0,0.0,128.0,166.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.136,72.0,0.0,128.0,171.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.144,71.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.152,69.0,0.0,128.0,178.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.160,69.0,0.0,128.0,182.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.168,64.0,0.0,128.0,185.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.176,65.0,0.0,128.0,187.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.184,60.0,0.0,128.0,189.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.192,64.0,0.0,128.0,191.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.200,63.0,0.0,128.0,193.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.208,62.0,0.0,128.0,194.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.216,63.0,0.0,128.0,195.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.224,57.0,0.0,128.0,195.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.232,62.0,0.0,128.0,196.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.240,64.0,0.0,128.0,196.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.248,93.0,0.0,128.0,196.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.256,157.0,0.0,128.0,195.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.264,170.0,0.0,128.0,194.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.272,102.0,0.0,128.0,194.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.280,58.0,0.0,128.0,193.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.288,55.0,0.0,128.0,192.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.296,54.0,0.0,128.0,191.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.304,57.0,0.0,128.0,189.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.312,56.0,0.0,128.0,188.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.320,57.0,0.0,128.0,187.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.328,54.0,0.0,128.0,185.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.336,51.0,0.0,128.0,184.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.344,48.0,0.0,128.0,182.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.352,52.0,0.0,128.0,181.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.360,57.0,0.0,128.0,179.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.368,59.0,0.0,128.0,178.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.376,61.0,0.0,128.0,176.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.384,55.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.392,59.0,0.0,128.0,174.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.400,56.0,0.0,128.0,172.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.408,57.0,0.0,128.0,171.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.416,54.0,0.0,128.0,170.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.424,52.0,0.0,128.0,169.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.432,57.0,0.0,128.0,168.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.440,60.0,0.0,128.0,167.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.448,58.0,0.0,128.0,167.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.456,56.0,0.0,128.0,166.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.464,58.0,0.0,128.0,165.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.472,60.0,0.0,128.0,164.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.480,53.0,0.0,128.0,163.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.488,59.0,0.0,128.0,162.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.496,57.0,0.0,128.0,161.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.504,66.0,0.0,128.0,160.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.512,68.0,0.0,128.0,159.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.520,71.0,0.0,128.0,158.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.528,66.0,0.0,128.0,158.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.536,68.0,0.0,128.0,157.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.544,67.0,0.0,128.0,156.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.552,67.0,0.0,128.0,155.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.560,70.0,0.0,128.0,154.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.568,70.0,0.0,128.0,154.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.576,69.0,0.0,128.0,153.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.584,68.0,0.0,128.0,152.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.592,65.0,0.0,128.0,152.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.600,61.0,0.0,128.0,151.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.608,62.0,0.0,128.0,150.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.616,66.0,0.0,128.0,149.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.624,67.0,0.0,128.0,148.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.632,59.0,0.0,128.0,148.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.640,55.0,0.0,128.0,147.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.648,52.0,0.0,128.0,146.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.656,55.0,0.0,128.0,145.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.664,56.0,0.0,128.0,144.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.672,52.0,0.0,128.0,143.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.680,52.0,0.0,128.0,142.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.688,51.0,0.0,128.0,141.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.696,50.0,0.0,128.0,140.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.704,51.0,0.0,128.0,139.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.712,47.0,0.0,128.0,138.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.720,47.0,0.0,128.0,137.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.728,91.0,0.0,128.0,136.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.736,153.0,0.0,128.0,135.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.744,161.0,0.0,128.0,133.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.752,82.0,0.0,128.0,132.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.760,49.0,0.0,128.0,131.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.768,47.0,0.0,128.0,129.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.776,47.0,0.0,128.0,127.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.784,46.0,0.0,128.0,125.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.792,47.0,0.0,128.0,123.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.800,44.0,0.0,128.0,121.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.808,46.0,0.0,128.0,119.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.816,47.0,0.0,128.0,116.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.824,45.0,0.0,128.0,113.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.832,49.0,0.0,128.0,111.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.840,48.0,0.0,128.0,108.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.848,49.0,0.0,128.0,104.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.856,47.0,0.0,128.0,101.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.864,50.0,0.0,128.0,98.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.872,52.0,0.0,128.0,94.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.880,47.0,0.0,128.0,90.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.888,51.0,0.0,128.0,87.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.896,49.0,0.0,128.0,83.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.904,49.0,0.0,128.0,79.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.912,53.0,0.0,128.0,75.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.920,54.0,0.0,128.0,71.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.928,49.0,0.0,128.0,67.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.936,49.0,0.0,128.0,63.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.944,52.0,0.0,128.0,59.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.952,54.0,0.0,128.0,56.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.960,54.0,0.0,128.0,52.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.968,53.0,0.0,128.0,48.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.976,61.0,0.0,128.0,45.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.984,63.0,0.0,128.0,42.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:01.992,61.0,0.0,128.0,39.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.000,59.0,0.0,128.0,36.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.008,67.0,0.0,128.0,33.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.016,65.0,0.0,128.0,30.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.024,60.0,0.0,128.0,28.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.032,62.0,0.0,128.0,26.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.040,67.0,0.0,128.0,24.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.048,65.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.056,65.0,0.0,128.0,21.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.064,65.0,0.0,128.0,20.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.072,67.0,0.0,128.0,19.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.080,65.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.088,67.0,0.0,128.0,17.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.096,63.0,0.0,128.0,17.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.104,60.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.112,61.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.120,59.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.128,56.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:02.136,59.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
